frame_idx,wall_t,ms_capture,ms_preproc,ms_framediff,ms_total,phase,state,sensor_age_ms
277,1777426368.436481,8.378,2.029,,31.632,,,,20.889,settle,tracking,47.63,,,,,1
278,1777426368.469942,10.137,2.009,,33.303,,,,20.824,settle,tracking,47.72,,,,,0
279,1777426368.509499,10.108,2.064,,39.401,,4.718,1.415,20.724,active,tracking,53.94,2.60,-0.32,2,1,
280,1777426368.536718,4.040,2.010,,27.085,,,,20.700,settle,tracking,47.77,,,,,1
281,1777426368.570210,10.264,1.998,,33.327,,,,20.730,settle,tracking,47.89,,,,,0
282,1777426368.604804,9.830,2.050,,34.433,,0.006,1.419,20.771,active,tracking,49.14,2.56,0.20,2,1,
283,1777426368.636433,8.313,2.040,,31.488,,,,20.781,settle,tracking,47.39,,,,,1
284,1777426368.669992,10.265,1.993,,33.404,,,,20.812,settle,tracking,47.58,,,,,0
285,1777426368.704785,10.053,2.052,,34.635,,0.004,1.425,20.739,active,tracking,49.03,2.44,0.36,2,1,
286,1777426368.736622,8.530,2.018,,31.661,,,,20.778,settle,tracking,47.49,,,,,1
287,1777426368.769943,10.020,2.000,,33.160,,,,20.804,settle,tracking,47.44,,,,,0
288,1777426368.809911,10.237,2.062,,39.808,,4.943,1.413,20.785,active,tracking,54.06,2.12,0.68,2,1,
289,1777426368.836801,3.731,1.991,,26.759,,,,20.701,settle,tracking,47.57,,,,,1
290,1777426368.869949,9.868,2.002,,32.985,,,,20.780,settle,tracking,47.35,,,,,0
291,1777426368.905166,10.634,2.066,,35.062,,0.005,1.414,20.582,active,tracking,49.23,2.08,0.72,2,1,
292,1777426368.936922,8.501,2.002,,31.613,,,,20.784,settle,tracking,47.60,,,,,1
293,1777426368.970237,9.995,2.010,,33.155,,,,20.824,settle,tracking,47.55,,,,,0
294,1777426369.007056,11.873,2.013,,36.664,,0.005,1.413,20.915,active,tracking,51.02,2.00,0.80,2,1,
295,1777426369.036749,6.450,2.009,,29.559,,,,20.742,settle,tracking,47.33,,,,,1
296,1777426369.070445,10.272,2.005,,33.539,,,,20.926,settle,tracking,47.66,,,,,0
297,1777426369.112240,12.074,2.015,,41.623,,4.894,1.457,20.759,active,tracking,56.09,2.00,0.64,2,1,
298,1777426369.140179,4.181,2.417,,27.703,,,,20.767,settle,tracking,50.67,,,,,1
299,1777426369.170364,6.897,2.000,,30.021,,,,20.784,settle,tracking,47.49,,,,,0
300,1777426369.205172,8.918,2.046,,33.467,,0.005,1.415,20.724,active,tracking,48.95,1.96,0.60,2,1,
301,1777426369.237669,9.280,2.018,,32.351,,,,20.654,settle,tracking,48.06,,,,,1
302,1777426369.270453,9.534,2.034,,32.622,,,,20.711,settle,tracking,47.48,,,,,0
303,1777426369.305174,10.012,2.058,,34.561,,0.005,1.412,20.707,active,tracking,48.86,1.88,0.28,2,1,
304,1777426369.337229,8.854,2.002,,31.915,,,,20.725,settle,tracking,47.53,,,,,1
305,1777426369.370686,10.132,2.076,,33.244,,,,20.696,settle,tracking,47.62,,,,,0
306,1777426369.411185,10.984,2.036,,40.338,,4.943,1.402,20.606,active,tracking,54.77,1.84,0.12,2,1,
307,1777426369.437129,2.830,1.998,,25.807,,,,20.651,settle,tracking,47.34,,,,,1
308,1777426369.470546,10.239,2.044,,33.261,,,,20.653,settle,tracking,47.39,,,,,0
309,1777426369.505177,9.987,2.052,,34.472,,0.005,1.413,20.656,active,tracking,48.67,1.76,-0.08,2,1,
310,1777426369.537147,8.785,2.016,,31.827,,,,20.698,settle,tracking,47.27,,,,,1
311,1777426369.570677,10.297,2.029,,33.376,,,,20.718,settle,tracking,47.43,,,,,0
312,1777426369.605486,10.120,2.050,,34.650,,0.004,1.420,20.696,active,tracking,48.89,1.68,-0.20,2,1,
313,1777426369.637544,8.887,2.028,,31.920,,,,20.628,settle,tracking,47.57,,,,,1
314,1777426369.670726,9.957,2.054,,33.026,,,,20.684,settle,tracking,47.38,,,,,0
315,1777426369.697296,10.096,2.051,,26.416,,4.488,,9.496,active,tracking,40.60,,,,0,
316,1777426369.725457,16.090,2.024,,27.972,,0.055,,9.507,active,tracking,35.39,,,,0,
317,1777426369.758925,21.527,2.006,,33.322,,0.005,,9.490,active,tracking,35.47,,,,0,
318,1777426369.796802,21.189,2.066,,37.727,,4.647,,9.516,active,tracking,39.99,,,,0,
319,1777426369.825542,16.661,2.015,,28.599,,0.004,,9.498,active,lost,35.36,,,,0,
320,1777426369.851324,21.452,1.998,1.928,25.635,,0.006,,,active,acquiring,27.80,,,,0,
321,1777426369.892534,29.380,2.049,1.670,41.056,1.430,4.798,1.374,,active,tracking,35.65,6.60,-5.56,2,1,
322,1777426369.931696,21.016,2.026,,39.035,,,,15.655,settle,tracking,41.44,,,,,1
323,1777426369.978577,15.323,2.020,,46.722,,,,28.990,settle,tracking,54.95,,,,,0
324,1777426370.014247,2.559,2.057,,35.508,,0.004,1.377,29.168,active,tracking,57.28,6.60,-5.44,2,1,
325,1777426370.032421,1.923,2.110,,18.051,,,,13.726,settle,tracking,42.07,,,,,1
326,1777426370.063137,14.660,2.025,,30.561,,,,13.592,settle,tracking,39.42,,,,,0
327,1777426370.096565,17.309,2.018,,33.275,,0.004,,13.640,active,tracking,39.49,,,,0,
328,1777426370.136903,19.800,2.110,,40.183,,4.373,,13.587,active,tracking,46.46,,,,0,
329,1777426370.163745,10.625,2.127,,26.690,,0.005,,13.559,active,lost,39.94,,,,0,
330,1777426370.185508,16.980,2.069,2.246,21.601,,0.006,,,active,acquiring,28.33,,,,0,
331,1777426370.230451,29.038,2.003,2.126,44.788,5.157,4.691,1.404,,active,tracking,39.93,3.36,0.20,2,1,
332,1777426370.325183,16.968,2.067,,94.605,,,,75.278,settle,tracking,101.28,,,,,1
333,1777426370.443222,2.027,2.060,,117.878,,,,113.457,settle,tracking,152.57,,,,,0
334,1777426370.558127,2.309,2.338,,114.739,,0.004,1.420,108.323,active,tracking,167.41,3.20,-0.00,2,1,
335,1777426370.670985,1.942,2.078,,112.721,,,,108.340,settle,tracking,146.80,,,,,1
336,1777426370.784115,2.087,2.156,,112.980,,,,108.407,settle,tracking,159.83,,,,,0
337,1777426370.899018,2.156,2.027,,114.749,,0.005,1.394,108.752,active,tracking,141.30,2.96,-0.12,2,1,
338,1777426371.011034,2.003,2.084,,111.879,,,,107.454,settle,tracking,153.20,,,,,1
339,1777426371.127034,2.315,2.327,,115.831,,,,110.878,settle,tracking,169.11,,,,,0
340,1777426371.244551,2.194,2.053,,117.343,,4.700,,108.053,active,tracking,153.17,,,,0,
341,1777426371.357735,2.228,2.340,,113.019,,0.005,,108.128,active,tracking,166.26,,,,0,
342,1777426371.473807,2.007,2.086,,115.915,,0.010,,108.181,active,lost,148.87,,,,0,
343,1777426371.485663,2.190,2.131,2.430,11.699,,4.661,,,active,acquiring,60.64,,,,0,
344,1777426371.495299,1.977,2.087,1.732,9.495,1.903,0.006,1.417,,active,tracking,36.93,1.68,-4.76,2,1,
345,1777426371.547976,19.941,2.078,,52.540,,,,29.965,settle,tracking,56.22,,,,,1
346,1777426371.596281,2.114,2.022,,48.175,,,,43.697,settle,tracking,71.16,,,,,0
347,1777426371.644208,2.117,2.021,,47.764,,0.005,1.415,41.828,active,tracking,85.74,2.00,-4.68,2,1,
348,1777426371.691350,2.187,2.335,,46.998,,,,42.123,settle,tracking,99.50,,,,,1
349,1777426371.737849,2.086,2.027,,46.335,,,,41.844,settle,tracking,79.27,,,,,0
350,1777426371.790480,2.051,2.162,,52.484,,4.535,1.398,41.966,active,tracking,98.56,2.60,-3.00,2,1,
351,1777426371.836701,1.914,2.012,,46.093,,,,41.820,settle,tracking,78.03,,,,,1
352,1777426371.883829,2.139,2.076,,46.968,,,,42.255,settle,tracking,91.80,,,,,0
353,1777426371.931692,1.998,2.049,,47.726,,0.004,1.423,41.883,active,tracking,72.94,2.96,-1.24,2,1,
354,1777426371.978116,2.026,2.035,,46.287,,,,41.870,settle,tracking,85.98,,,,,1
355,1777426372.024968,2.253,2.215,,46.691,,,,41.879,settle,tracking,99.47,,,,,0
356,1777426372.072865,2.099,2.011,,47.737,,0.006,1.406,41.806,active,tracking,80.66,2.44,-0.28,2,1,
357,1777426372.121202,2.118,2.090,,48.204,,,,43.658,settle,tracking,95.62,,,,,1
358,1777426372.168318,2.021,2.060,,46.951,,,,42.477,settle,tracking,76.00,,,,,0
359,1777426372.221487,2.107,2.156,,53.008,,4.862,1.420,41.891,active,tracking,95.82,1.80,0.20,2,1,
360,1777426372.269683,2.087,2.073,,46.635,,,,42.080,settle,tracking,77.26,,,,,1
361,1777426372.316482,2.062,2.133,,46.645,,,,42.115,settle,tracking,90.71,,,,,0
362,1777426372.363021,2.052,2.021,,46.388,,0.005,,41.962,active,tracking,70.52,,,,0,
363,1777426372.409077,2.066,2.076,,45.892,,0.005,,41.382,active,tracking,83.21,,,,0,
364,1777426372.460337,2.208,2.121,,51.093,,4.594,,41.813,active,tracking,101.10,,,,0,
365,1777426372.506352,2.031,2.033,,45.883,,0.005,,41.461,active,tracking,80.39,,,,0,
366,1777426372.553288,2.200,2.141,,46.773,,0.004,,42.080,active,tracking,93.96,,,,0,
367,1777426372.604669,2.014,2.074,,51.163,,4.645,,42.073,active,tracking,78.61,,,,0,
368,1777426372.651227,2.120,2.055,,46.412,,0.005,,41.881,active,tracking,91.80,,,,0,
369,1777426372.697708,2.073,2.007,,46.320,,0.004,,41.822,active,tracking,71.55,,,,0,
370,1777426372.748976,2.028,2.096,,51.117,,4.939,,41.717,active,tracking,89.47,,,,0,
371,1777426372.795459,2.187,2.020,,46.356,,0.005,,41.793,active,tracking,69.20,,,,0,
372,1777426372.842032,2.112,2.045,,46.407,,0.005,,41.884,active,tracking,82.42,,,,0,
373,1777426372.893187,2.199,2.120,,50.988,,4.630,,41.677,active,tracking,100.22,,,,0,
374,1777426372.939549,1.977,2.030,,46.219,,0.004,,41.806,active,tracking,79.85,,,,0,
375,1777426372.986225,2.122,2.101,,46.523,,0.005,,41.933,active,tracking,93.16,,,,0,
376,1777426373.037988,2.045,2.075,,51.603,,4.675,,42.451,active,tracking,78.20,,,,0,
377,1777426373.084813,2.075,2.110,,46.685,,0.005,,42.141,active,tracking,91.63,,,,0,
378,1777426373.135780,2.074,2.023,,50.807,,0.004,,46.350,active,tracking,75.89,,,,0,
379,1777426373.188155,2.115,2.282,,52.211,,5.002,,42.355,active,tracking,94.90,,,,0,
380,1777426373.235109,2.014,2.009,,46.780,,0.004,,42.406,active,tracking,75.12,,,,0,
381,1777426373.281942,2.062,2.084,,46.668,,0.004,,42.094,active,tracking,88.59,,,,0,
382,1777426373.333524,2.476,2.045,,51.424,,4.661,,41.882,active,tracking,106.82,,,,0,
383,1777426373.380071,1.986,2.086,,46.405,,0.006,,41.960,active,tracking,86.63,,,,0,
384,1777426373.427550,2.321,2.312,,47.306,,0.004,,42.326,active,tracking,100.75,,,,0,
385,1777426373.478306,2.031,2.032,,50.611,,4.612,,41.524,active,tracking,84.77,,,,0,
386,1777426373.525108,2.098,2.154,,46.656,,0.005,,42.051,active,tracking,98.20,,,,0,
387,1777426373.571760,2.093,1.984,,46.491,,0.005,,42.019,active,tracking,78.13,,,,0,
388,1777426373.623330,2.170,2.071,,51.406,,4.629,,42.187,active,tracking,96.35,,,,0,
389,1777426373.671592,2.023,2.032,,48.120,,0.005,1.423,42.269,active,tracking,77.89,-1.44,-0.60,2,1,
390,1777426373.718608,2.077,2.081,,46.882,,,,42.387,settle,tracking,91.52,,,,,1
391,1777426373.765084,2.039,2.019,,46.315,,,,41.916,settle,tracking,71.26,,,,,0
392,1777426373.813040,2.119,2.077,,47.793,,0.004,1.431,41.805,active,tracking,85.88,-1.84,-0.44,2,1,
393,1777426373.860265,2.208,2.629,,47.085,,,,41.919,settle,tracking,99.72,,,,,1
394,1777426373.906799,2.050,2.043,,46.372,,,,41.907,settle,tracking,79.52,,,,,0
395,1777426373.959190,2.082,2.110,,52.241,,4.675,1.373,41.628,active,tracking,98.57,-2.04,-0.16,2,1,
396,1777426374.005187,1.924,1.997,,45.871,,,,41.613,settle,tracking,77.82,,,,,1
397,1777426374.051993,2.175,2.127,,46.642,,,,42.001,settle,tracking,91.26,,,,,0
398,1777426374.100005,2.092,2.022,,47.853,,0.004,1.416,41.950,active,tracking,72.55,-2.20,0.60,2,1,
399,1777426374.149310,2.034,2.069,,49.163,,,,44.650,settle,tracking,88.48,,,,,1
400,1777426374.196351,2.527,2.040,,46.853,,,,41.942,settle,tracking,102.16,,,,,0
401,1777426374.244156,2.084,2.022,,47.641,,0.005,1.434,41.692,active,tracking,83.25,-2.52,1.00,2,1,
402,1777426374.290748,2.141,2.107,,46.450,,,,41.856,settle,tracking,96.47,,,,,1
403,1777426374.337569,2.053,2.064,,46.658,,,,42.139,settle,tracking,76.55,,,,,0
404,1777426374.390407,2.095,2.102,,52.682,,4.875,1.391,41.788,active,tracking,96.05,-2.68,0.76,2,1,
405,1777426374.436930,1.928,2.037,,46.394,,,,42.082,settle,tracking,75.82,,,,,1
406,1777426374.483937,2.102,2.277,,46.845,,,,42.151,settle,tracking,89.47,,,,,0
407,1777426374.531636,2.093,2.028,,47.560,,0.004,1.418,41.654,active,tracking,103.82,-2.52,0.48,2,1,
408,1777426374.577837,2.025,2.020,,46.063,,,,41.648,settle,tracking,83.27,,,,,1
409,1777426374.624296,2.125,2.131,,46.297,,,,41.696,settle,tracking,96.37,,,,,0
410,1777426374.672482,2.088,2.001,,48.025,,0.004,1.419,42.145,active,tracking,77.84,-2.20,0.32,2,1,
411,1777426374.719017,2.064,2.082,,46.398,,,,41.916,settle,tracking,90.99,,,,,1
412,1777426374.765283,2.036,2.036,,46.105,,,,41.694,settle,tracking,70.53,,,,,0
413,1777426374.817441,2.048,2.049,,51.943,,4.706,1.459,41.279,active,tracking,89.35,-2.28,-0.04,2,1,
414,1777426374.863662,1.923,2.046,,46.021,,,,41.713,settle,tracking,102.17,,,,,1
415,1777426374.909903,2.126,2.031,,46.078,,,,41.581,settle,tracking,81.69,,,,,0
416,1777426374.957929,2.149,2.107,,47.866,,0.005,1.415,41.820,active,tracking,96.37,-2.40,-0.20,2,1,
417,1777426375.004731,1.974,2.088,,46.665,,,,42.257,settle,tracking,76.43,,,,,1
418,1777426375.051490,2.176,2.073,,46.597,,,,41.962,settle,tracking,89.83,,,,,0
419,1777426375.100026,2.343,2.022,,48.158,,0.004,1.416,42.007,active,tracking,71.65,-2.68,-0.44,2,1,
420,1777426375.150015,2.024,2.061,,48.586,,,,44.113,settle,tracking,88.25,,,,,1
421,1777426375.196922,2.350,2.243,,46.739,,,,41.800,settle,tracking,101.80,,,,,0
422,1777426375.249727,2.111,2.006,,52.644,,4.728,1.409,41.994,active,tracking,87.89,-3.32,-0.72,2,1,
423,1777426375.296512,2.245,2.106,,46.644,,,,41.953,settle,tracking,101.29,,,,,1
424,1777426375.342806,2.108,2.015,,46.129,,,,41.660,settle,tracking,80.85,,,,,0
425,1777426375.390923,2.226,2.112,,47.949,,0.004,1.406,41.780,active,tracking,95.63,-4.16,-0.32,2,1,
426,1777426375.437721,1.969,2.053,,46.626,,,,42.207,settle,tracking,75.65,,,,,1
427,1777426375.484830,2.032,2.312,,46.955,,,,42.292,settle,tracking,89.43,,,,,0
428,1777426375.532748,2.090,1.986,,47.779,,0.004,1.419,41.911,active,tracking,104.00,-3.64,-0.28,2,1,
429,1777426375.578903,2.044,2.012,,46.014,,,,41.604,settle,tracking,83.40,,,,,1
430,1777426375.625927,2.169,2.135,,46.855,,,,42.204,settle,tracking,97.06,,,,,0
431,1777426375.678695,2.043,2.035,,52.613,,4.634,1.438,42.078,active,tracking,83.12,-2.60,-0.28,2,1,
432,1777426375.725118,2.029,2.119,,46.291,,,,41.794,settle,tracking,96.16,,,,,1
433,1777426375.771988,2.095,2.068,,46.707,,,,42.197,settle,tracking,76.30,,,,,0
434,1777426375.820654,2.167,2.085,,48.511,,0.004,1.353,42.201,active,tracking,91.63,-2.00,-0.20,2,1,
435,1777426375.866823,1.914,2.049,,46.048,,,,41.743,settle,tracking,71.04,,,,,1
436,1777426375.913112,2.068,2.079,,46.124,,,,41.657,settle,tracking,83.97,,,,,0
437,1777426375.959738,2.257,2.152,,46.470,,0.004,,41.705,active,tracking,97.23,,,,0,
438,1777426376.011152,2.101,2.031,,51.251,,4.711,,42.043,active,tracking,81.91,,,,0,
439,1777426376.057263,2.135,2.109,,45.964,,0.004,,41.360,active,tracking,94.66,,,,0,
440,1777426376.104118,2.049,2.105,,46.637,,0.004,,42.124,active,tracking,74.79,,,,0,
441,1777426376.158385,2.126,2.980,,54.102,,4.594,,44.057,active,tracking,95.69,,,,0,
442,1777426376.205059,1.985,2.041,,46.534,,0.005,,42.154,active,tracking,75.63,,,,0,
443,1777426376.252239,2.113,2.273,,47.021,,0.006,,42.119,active,tracking,89.45,,,,0,
444,1777426376.304786,2.187,2.041,,52.409,,4.615,1.397,41.790,active,tracking,108.65,-1.48,-0.20,2,1,
445,1777426376.351249,1.991,2.020,,46.323,,,,41.955,settle,tracking,88.36,,,,,1
446,1777426376.398079,2.458,2.073,,46.654,,,,41.772,settle,tracking,101.83,,,,,0
447,1777426376.445621,2.033,2.054,,47.384,,0.005,1.425,41.505,active,tracking,82.66,-2.08,-0.04,2,1,
448,1777426376.492261,2.080,2.129,,46.497,,,,41.950,settle,tracking,95.92,,,,,1
449,1777426376.539083,2.101,2.031,,46.657,,,,42.184,settle,tracking,76.01,,,,,0
450,1777426376.587259,2.075,2.166,,48.021,,0.005,1.380,41.878,active,tracking,90.85,-2.60,0.04,2,1,
451,1777426376.633514,1.835,2.057,,46.130,,,,41.845,settle,tracking,70.34,,,,,1
452,1777426376.679650,2.051,2.080,,45.980,,,,41.492,settle,tracking,83.12,,,,,0
453,1777426376.731910,2.218,2.079,,52.093,,4.550,1.363,41.508,active,tracking,102.02,-3.00,0.44,2,1,
454,1777426376.778092,2.008,2.028,,46.054,,,,41.660,settle,tracking,81.46,,,,,1
455,1777426376.824647,2.171,2.134,,46.390,,,,41.740,settle,tracking,94.66,,,,,0
456,1777426376.872645,2.084,2.021,,47.836,,0.005,1.422,41.921,active,tracking,75.95,-3.16,0.80,2,1,
457,1777426376.919473,2.017,2.230,,46.697,,,,42.133,settle,tracking,89.39,,,,,1
458,1777426376.965962,2.077,2.030,,46.344,,,,41.894,settle,tracking,102.52,,,,,0
459,1777426377.013827,2.053,2.096,,47.709,,0.006,1.440,41.735,active,tracking,83.67,-3.40,0.96,2,1,
460,1777426377.060496,2.131,2.155,,46.539,,,,41.909,settle,tracking,96.96,,,,,1
461,1777426377.107299,2.087,2.002,,46.638,,,,42.167,settle,tracking,77.02,,,,,0
462,1777426377.164429,2.762,2.083,,56.972,,4.536,1.399,45.803,active,tracking,100.81,-3.52,0.48,2,1,
463,1777426377.210304,1.999,2.037,,45.745,,,,41.369,settle,tracking,79.94,,,,,1
464,1777426377.257011,2.098,2.102,,46.557,,,,42.015,settle,tracking,93.29,,,,,0
465,1777426377.305190,2.064,2.007,,48.015,,0.005,1.420,42.153,active,tracking,74.75,-3.40,-0.00,2,1,
466,1777426377.351677,2.029,2.067,,46.352,,,,41.879,settle,tracking,87.83,,,,,1
467,1777426377.398350,2.325,2.049,,46.487,,,,41.779,settle,tracking,101.15,,,,,0
468,1777426377.446115,2.062,2.070,,47.607,,0.004,1.434,41.655,active,tracking,82.22,-3.40,-0.52,2,1,
469,1777426377.492564,2.097,2.146,,46.304,,,,41.717,settle,tracking,95.28,,,,,1
470,1777426377.539569,2.078,2.029,,46.839,,,,42.387,settle,tracking,75.55,,,,,0
471,1777426377.593129,2.087,2.493,,53.398,,4.922,1.392,42.137,active,tracking,95.77,-3.96,-0.68,2,1,
472,1777426377.640085,1.949,2.020,,46.827,,,,42.516,settle,tracking,75.98,,,,,1
473,1777426377.687075,2.125,2.138,,46.789,,,,42.083,settle,tracking,89.61,,,,,0
474,1777426377.735113,2.003,2.055,,47.837,,0.004,1.409,41.936,active,tracking,104.30,-4.04,-0.72,2,1,
475,1777426377.781140,1.997,2.039,,45.893,,,,41.515,settle,tracking,83.58,,,,,1
476,1777426377.828049,2.239,2.100,,46.752,,,,42.068,settle,tracking,97.13,,,,,0
477,1777426377.876227,2.099,2.072,,48.015,,0.004,1.436,42.035,active,tracking,78.59,-3.48,-0.60,2,1,
478,1777426377.922945,2.060,2.094,,46.567,,,,42.077,settle,tracking,91.93,,,,,1
479,1777426377.969622,2.048,2.070,,46.516,,,,42.001,settle,tracking,71.88,,,,,0
480,1777426378.024057,2.124,2.037,,52.743,,4.704,1.370,42.106,active,tracking,92.96,-2.48,-0.44,2,1,
481,1777426378.070674,1.954,2.019,,46.491,,,,42.175,settle,tracking,72.82,,,,,1
482,1777426378.118959,2.063,2.043,,48.121,,,,43.665,settle,tracking,87.74,,,,,0
483,1777426378.167190,2.221,2.083,,48.063,,0.005,1.411,41.912,active,tracking,102.64,-1.60,-0.16,2,1,
484,1777426378.213197,2.008,2.086,,45.872,,,,41.417,settle,tracking,81.89,,,,,1
485,1777426378.259972,2.201,2.165,,46.546,,,,41.839,settle,tracking,95.31,,,,,0
486,1777426378.306806,2.092,2.000,,46.672,,0.005,,42.222,active,tracking,75.41,,,,0,
487,1777426378.358425,2.069,2.167,,51.458,,4.834,,41.937,active,tracking,93.67,,,,0,
488,1777426378.405128,1.939,2.065,,46.564,,0.004,,42.200,active,tracking,73.63,,,,0,
489,1777426378.451491,2.110,2.069,,46.197,,0.004,,41.649,active,tracking,86.61,,,,0,
490,1777426378.503050,2.290,2.338,,51.385,,4.536,,41.869,active,tracking,104.84,,,,0,
491,1777426378.549104,1.990,2.074,,45.909,,0.005,,41.482,active,tracking,84.15,,,,0,
492,1777426378.595953,2.273,2.115,,46.673,,0.005,,41.932,active,tracking,97.64,,,,0,
493,1777426378.648423,2.077,1.991,,52.311,,4.660,1.405,41.798,active,tracking,83.41,1.60,0.12,2,1,
494,1777426378.694810,2.093,2.166,,46.266,,,,41.665,settle,tracking,96.40,,,,,1
495,1777426378.717923,2.069,2.040,,22.950,,,,18.513,settle,tracking,52.79,,,,,0
496,1777426378.743070,4.390,2.010,,24.995,,0.005,,18.270,active,tracking,44.58,,,,0,
497,1777426378.775892,12.082,2.034,,32.667,,0.006,,18.187,active,tracking,44.04,,,,0,
498,1777426378.813889,12.653,2.032,,37.840,,4.553,,18.268,active,tracking,48.67,,,,0,
499,1777426378.844396,8.273,2.015,,30.358,,0.008,,18.235,active,lost,45.81,,,,0,
500,1777426378.860037,11.099,2.039,2.095,15.492,,0.005,,,active,acquiring,28.09,,,,0,
501,1777426378.897819,29.087,2.068,1.710,37.628,,4.490,,,active,searching,32.51,,,,0,
502,1777426378.926010,24.061,2.001,1.730,28.055,,0.006,,,active,searching,27.33,,,,0,
503,1777426378.959713,29.492,2.083,1.719,33.552,,0.005,,,active,searching,27.66,,,,0,
504,1777426378.997513,29.013,2.163,1.695,37.648,,4.516,,,active,acquiring,32.10,,,,0,
505,1777426379.030038,24.572,2.011,1.817,32.385,2.183,0.005,1.457,,active,tracking,31.28,4.12,-2.36,2,1,
506,1777426379.083128,25.384,2.061,,52.948,,,,24.917,settle,tracking,50.98,,,,,1
507,1777426379.139768,6.286,2.090,,56.484,,,,47.782,settle,tracking,74.26,,,,,0
508,1777426379.189661,2.140,2.097,,49.743,,0.005,1.407,43.681,active,tracking,90.82,4.08,-2.12,2,1,
509,1777426379.238196,1.863,2.135,,48.411,,,,44.084,settle,tracking,72.60,,,,,1
510,1777426379.286727,2.062,2.137,,48.376,,,,43.808,settle,tracking,87.75,,,,,0
511,1777426379.342177,2.377,2.159,,55.285,,4.738,1.402,44.236,active,tracking,109.87,3.60,-1.40,2,1,
512,1777426379.390472,2.013,2.130,,48.167,,,,43.697,settle,tracking,91.42,,,,,1
513,1777426379.438882,2.055,2.103,,48.256,,,,43.766,settle,tracking,73.10,,,,,0
514,1777426379.489037,2.091,2.129,,50.007,,0.005,1.641,43.716,active,tracking,89.91,3.36,-0.60,2,1,
515,1777426379.537230,1.897,2.061,,48.068,,,,43.780,settle,tracking,71.33,,,,,1
516,1777426379.585674,2.084,2.141,,48.233,,,,43.602,settle,tracking,86.43,,,,,0
517,1777426379.635909,2.256,2.387,,50.078,,0.005,1.407,43.678,active,tracking,103.32,3.40,-0.04,2,1,
518,1777426379.684068,2.067,2.099,,48.022,,,,43.510,settle,tracking,84.73,,,,,1
519,1777426379.733166,2.280,2.172,,48.931,,,,44.138,settle,tracking,100.46,,,,,0
520,1777426379.763792,2.093,2.125,,30.440,,4.518,,21.386,active,tracking,64.37,,,,0,
521,1777426379.789605,2.017,1.985,,25.675,,0.004,,21.340,active,tracking,56.80,,,,0,
522,1777426379.815279,1.872,2.090,,25.546,,0.006,,21.259,active,tracking,49.11,,,,0,
523,1777426379.851592,7.938,2.057,,36.163,,4.631,,21.216,active,tracking,52.07,,,,0,
524,1777426379.880685,5.224,2.144,,28.943,,0.004,,21.194,active,lost,47.80,,,,0,
525,1777426379.895069,9.667,2.003,2.290,14.232,,0.006,,,active,acquiring,28.81,,,,0,
526,1777426379.937975,27.792,2.044,1.671,42.750,4.586,4.879,1.401,,active,tracking,38.38,10.28,0.96,3,1,
527,1777426380.030996,18.332,2.044,,92.894,,,,71.979,settle,tracking,98.01,,,,,2
528,1777426380.138909,2.001,2.055,,107.771,,,,103.391,settle,tracking,139.19,,,,,1
529,1777426380.185323,2.073,2.042,,46.251,,,,41.829,settle,tracking,85.52,,,,,0
530,1777426380.288567,2.201,2.610,,103.041,,0.005,,97.860,active,tracking,155.40,,,,0,
531,1777426380.394684,2.345,2.077,,105.947,,0.012,,97.385,active,lost,161.42,,,,0,
532,1777426380.406392,2.120,2.062,2.467,11.418,,4.479,,,active,acquiring,73.04,,,,0,
533,1777426380.425721,2.005,2.065,1.904,19.189,11.486,0.004,1.387,,active,tracking,59.02,9.52,0.96,3,1,
534,1777426380.552244,1.987,2.060,,126.390,,,,121.745,settle,tracking,152.15,,,,,2
535,1777426380.769038,2.263,2.436,,216.644,,,,211.631,settle,tracking,268.86,,,,,1
536,1777426380.983705,2.058,2.021,,214.509,,,,210.106,settle,tracking,249.98,,,,,0
537,1777426381.199035,2.213,2.106,,215.182,,0.004,,210.530,active,tracking,265.10,,,,0,
538,1777426381.420560,1.994,2.070,,221.365,,4.753,,209.417,active,lost,253.10,,,,0,
539,1777426381.427984,2.282,2.317,2.387,7.259,,0.007,,,active,acquiring,60.33,,,,0,
540,1777426381.437952,2.117,2.310,1.794,8.100,1.508,0.005,,,active,tracking,36.92,,,,0,
541,1777426381.489891,19.849,2.008,,51.778,,5.009,,24.326,active,tracking,55.51,,,,0,
542,1777426381.530884,2.067,2.055,,40.861,,0.005,,36.384,active,tracking,63.13,,,,0,
543,1777426381.570587,2.051,2.060,,39.542,,0.006,,35.070,active,tracking,69.47,,,,0,
544,1777426381.614709,2.067,2.087,,43.958,,4.773,,34.668,active,tracking,80.23,,,,0,
545,1777426381.654452,2.118,2.102,,39.598,,0.004,,35.000,active,tracking,86.60,,,,0,
546,1777426381.694160,2.273,2.364,,39.537,,0.005,,34.564,active,tracking,92.95,,,,0,
547,1777426381.738447,2.046,2.053,,44.129,,4.743,,34.873,active,tracking,70.52,,,,0,
548,1777426381.777595,1.980,2.079,,39.010,,0.005,,34.528,active,tracking,76.28,,,,0,
549,1777426381.817206,2.043,2.277,,39.448,,0.004,,34.746,active,tracking,82.54,,,,0,
550,1777426381.863449,2.173,2.143,,46.015,,4.912,1.387,34.830,active,tracking,95.44,-0.08,-1.40,2,1,
551,1777426381.902767,1.959,1.994,,39.193,,,,34.893,settle,tracking,68.00,,,,,1
