frame_idx,wall_t,ms_capture,ms_preproc,ms_framediff,ms_total,phase,state,sensor_age_ms
590,1777426471.397981,2.895,2.045,,33.105,,,27.826,active,tracking,54.02,0,,,,
591,1777426471.431306,2.910,2.044,,33.141,,,27.820,active,tracking,53.98,0,,,,
592,1777426471.465132,3.425,2.013,,33.640,,,27.846,active,tracking,54.43,0,,,,
593,1777426471.498274,2.675,2.053,,32.956,,,27.855,active,tracking,54.22,0,,,,
594,1777426471.531478,2.760,2.051,,33.033,,,27.894,active,tracking,54.06,0,,,,
595,1777426471.564765,2.896,1.998,,33.064,,,27.800,active,tracking,53.98,0,,,,
596,1777426471.598130,2.934,2.072,,33.184,,,27.844,active,tracking,53.98,0,,,,
597,1777426471.631554,2.964,2.065,,33.249,,,27.849,active,tracking,54.04,0,,,,
598,1777426471.664749,2.914,2.008,,33.016,,,27.769,active,tracking,53.87,0,,,,
599,1777426471.698328,3.087,2.062,,33.408,,,27.892,active,tracking,54.09,0,,,,
600,1777426471.732382,2.039,2.028,,32.358,,,27.916,active,tracking,54.77,0,,,,
601,1777426471.765319,2.584,2.002,,32.756,,,27.790,active,tracking,54.34,0,,,,
602,1777426471.798981,3.157,2.050,,33.455,,,27.878,active,tracking,54.64,0,,,,
603,1777426471.832002,2.569,2.015,,32.849,,,27.885,active,tracking,54.30,0,,,,
604,1777426471.865165,2.724,2.002,,32.984,,,27.932,active,tracking,54.10,0,,,,
605,1777426471.898493,2.878,2.065,,33.143,,,27.823,active,tracking,54.06,0,,,,
606,1777426471.931746,2.918,2.000,,33.078,,,27.833,active,tracking,53.95,0,,,,
607,1777426471.965134,2.987,1.992,,33.200,,,27.851,active,tracking,53.97,0,,,,
608,1777426471.998646,2.980,2.155,,33.336,,,27.870,active,tracking,54.12,0,,,,
609,1777426472.032018,2.930,2.018,,33.192,,,27.876,active,tracking,54.13,0,,,,
610,1777426472.065243,2.898,2.021,,33.047,,,27.804,active,tracking,53.99,0,,,,
611,1777426472.098699,2.785,2.064,,33.118,,,27.877,active,tracking,54.08,0,,,,
612,1777426472.133080,3.489,2.013,,34.200,,,28.390,active,tracking,55.10,0,,,,
613,1777426472.167629,4.250,2.013,,34.383,,,27.809,active,tracking,56.28,0,,,,
614,1777426472.200215,2.029,2.004,,32.445,,,27.906,active,tracking,55.51,0,,,,
615,1777426472.233022,2.133,2.001,,32.670,,,28.137,active,tracking,54.94,0,,,,
616,1777426472.266004,2.541,2.059,,32.815,,,27.850,active,tracking,54.56,0,,,,
617,1777426472.299134,2.612,2.032,,32.950,,,27.929,active,tracking,54.33,0,,,,
618,1777426472.332225,2.692,2.009,,32.913,,,27.878,active,tracking,54.05,0,,,,
619,1777426472.367197,2.957,2.052,,34.796,,1.536,27.803,active,tracking,55.68,1,-1.44,-1.12,2,
620,1777426472.399483,1.866,2.035,,32.156,,,27.939,settle,tracking,54.58,,,,,1
621,1777426472.432764,2.882,2.014,,33.097,,,27.813,settle,tracking,54.49,,,,,0
622,1777426472.468519,2.965,2.258,,35.585,,1.364,28.469,active,tracking,56.91,1,-2.04,-1.36,2,
623,1777426472.500983,1.933,2.003,,32.342,,,28.047,settle,tracking,55.99,,,,,1
624,1777426472.520457,3.275,2.054,,19.300,,,13.708,settle,tracking,42.10,,,,,0
625,1777426472.551258,14.570,2.009,,30.645,,,13.757,active,tracking,39.54,0,,,,
626,1777426472.584477,17.035,2.053,,33.068,,,13.716,active,tracking,39.39,0,,,,
627,1777426472.618031,17.319,2.007,,33.398,,,13.768,active,tracking,39.58,0,,,,
628,1777426472.651458,17.130,2.023,,33.274,,,13.710,active,lost,39.65,0,,,,
629,1777426472.672801,16.936,2.055,1.954,21.190,,,,active,acquiring,27.63,0,,,,
630,1777426472.716002,29.001,1.998,1.756,43.045,9.939,,,active,tracking,37.45,0,,,,
631,1777426472.867848,19.200,2.062,,151.683,,,130.129,active,tracking,155.95,0,,,,
632,1777426473.076009,2.065,2.025,,208.025,,,203.608,active,tracking,264.01,0,,,,
633,1777426473.280522,2.091,2.054,,204.353,,,199.877,active,tracking,234.97,0,,,,
634,1777426473.484175,2.123,2.021,,203.472,,,198.990,active,tracking,238.44,0,,,,
635,1777426473.694078,2.127,2.053,,209.724,,,199.684,active,lost,248.14,0,,,,
636,1777426473.702282,2.253,2.323,3.196,8.047,,,,active,acquiring,56.17,0,,,,
637,1777426473.714112,2.021,2.078,1.687,11.653,3.820,1.428,,active,tracking,34.65,1,-11.20,1.36,4,
638,1777426473.788741,21.979,2.229,,74.491,,,49.975,settle,tracking,75.90,,,,,3
639,1777426473.868912,2.062,2.195,,80.024,,,75.276,settle,tracking,122.71,,,,,2
640,1777426473.906282,2.151,2.004,,37.239,,,32.795,settle,tracking,93.33,,,,,1
641,1777426473.943357,1.973,2.018,,36.933,,,32.641,settle,tracking,63.69,,,,,0
642,1777426473.982715,2.040,2.011,,39.214,,,32.610,active,lost,69.65,0,,,,
643,1777426473.990640,2.133,2.249,3.124,7.778,,,,active,acquiring,44.24,0,,,,
644,1777426474.020642,12.519,2.091,1.754,29.845,11.434,1.405,,active,tracking,40.89,1,-7.76,0.24,3,
645,1777426474.150558,17.445,2.205,,129.752,,,109.775,settle,tracking,137.43,,,,,2
646,1777426474.363125,2.037,2.088,,212.414,,,207.925,settle,tracking,249.90,,,,,1
647,1777426474.572795,2.301,2.118,,209.503,,,204.741,settle,tracking,259.39,,,,,0
648,1777426474.783582,2.101,2.023,,210.626,,1.413,204.725,active,tracking,236.64,1,-7.20,-0.32,2,
649,1777426474.993478,2.049,2.062,,209.766,,,205.251,settle,tracking,246.33,,,,,1
650,1777426475.103032,2.083,2.190,,109.419,,,104.865,settle,tracking,155.71,,,,,0
651,1777426475.315563,2.147,2.081,,212.398,,1.404,206.399,active,tracking,234.79,1,-7.52,-0.36,3,
652,1777426475.525491,2.022,2.062,,209.795,,,205.303,settle,tracking,244.51,,,,,2
653,1777426475.635370,2.080,2.169,,109.724,,,105.143,settle,tracking,154.20,,,,,1
654,1777426475.744624,2.608,2.036,,109.102,,,104.179,settle,tracking,163.37,,,,,0
655,1777426475.853619,1.980,2.048,,108.867,,,104.514,active,tracking,138.90,0,,,,
656,1777426475.963167,1.991,2.083,,109.410,,,105.018,active,tracking,148.36,0,,,,
657,1777426476.074132,2.195,2.126,,110.821,,,104.284,active,lost,159.22,0,,,,
658,1777426476.080651,2.009,2.102,2.016,6.373,,,,active,acquiring,32.29,0,,,,
659,1777426476.134089,24.691,2.075,2.152,53.281,22.202,1.467,,active,tracking,52.38,1,4.36,0.96,2,
660,1777426476.361909,6.205,2.253,,226.908,,,218.141,settle,tracking,246.81,,,,,1
661,1777426476.674802,2.081,2.139,,312.750,,,308.161,settle,tracking,359.52,,,,,0
662,1777426476.983372,2.019,2.072,,308.347,,,303.928,active,tracking,367.81,0,,,,
663,1777426477.292688,2.109,2.060,,309.160,,,304.669,active,tracking,343.48,0,,,,
664,1777426477.611070,2.177,2.033,,318.226,,,303.776,active,lost,361.58,0,,,,
665,1777426477.617882,2.108,2.117,2.173,6.674,,,,active,acquiring,68.11,0,,,,
666,1777426477.632211,2.092,2.126,1.704,14.177,6.495,1.393,,active,tracking,49.09,1,10.84,6.04,4,
667,1777426477.706568,7.756,2.115,,74.223,,,63.740,settle,tracking,90.07,,,,,3
668,1777426477.831798,1.955,2.034,,125.097,,,120.749,settle,tracking,148.57,,,,,2
669,1777426477.897236,2.310,2.071,,65.265,,,60.575,settle,tracking,113.91,,,,,1
670,1777426477.962646,2.143,2.134,,65.236,,,60.675,settle,tracking,112.60,,,,,0
671,1777426478.028086,2.080,2.134,,65.311,,,60.779,active,tracking,111.31,0,,,,
672,1777426478.093239,2.089,2.049,,65.007,,,60.555,active,tracking,109.73,0,,,,
673,1777426478.159193,2.028,2.173,,65.786,,,61.217,active,lost,108.96,0,,,,
674,1777426478.166284,2.021,2.077,2.502,6.945,,,,active,acquiring,49.32,0,,,,
675,1777426478.193843,9.546,2.094,1.696,27.404,12.262,1.434,,active,tracking,43.53,1,6.68,0.96,2,
676,1777426478.384643,13.138,2.060,,190.664,,,175.160,settle,tracking,200.94,,,,,1
677,1777426478.649894,2.045,2.068,,265.107,,,260.677,settle,tracking,299.37,,,,,0
678,1777426478.907354,2.148,2.137,,257.291,,,252.649,active,tracking,289.91,0,,,,
679,1777426479.164601,2.262,2.058,,256.897,,,252.221,active,tracking,313.61,0,,,,
680,1777426479.427242,2.152,2.153,,262.486,,,250.300,active,lost,309.33,0,,,,
681,1777426479.434658,2.247,2.159,2.544,7.258,,,,active,acquiring,49.83,0,,,,
682,1777426479.454334,9.007,2.107,1.631,19.517,5.016,1.395,,active,tracking,36.16,1,3.76,-5.92,2,
683,1777426479.537093,20.576,2.061,,82.620,,,59.634,settle,tracking,85.54,,,,,1
684,1777426479.644757,2.253,2.440,,107.508,,,102.492,settle,tracking,159.84,,,,,0
685,1777426479.751563,2.077,2.009,,106.651,,1.410,100.805,active,tracking,133.21,1,2.92,-5.24,2,
686,1777426479.856741,2.147,2.068,,105.044,,,100.497,settle,tracking,138.26,,,,,1
687,1777426479.961268,2.097,2.058,,104.368,,,99.877,settle,tracking,142.71,,,,,0
688,1777426480.068460,2.067,2.400,,106.984,,1.431,100.710,active,tracking,149.81,1,1.52,-3.36,2,
689,1777426480.174807,2.158,2.144,,106.200,,,101.492,settle,tracking,156.04,,,,,1
690,1777426480.280081,2.535,2.048,,105.108,,,100.189,settle,tracking,161.24,,,,,0
691,1777426480.386407,2.049,2.064,,106.169,,1.429,100.273,active,tracking,134.12,1,0.36,-1.60,2,
692,1777426480.491344,1.964,2.092,,104.804,,,100.410,settle,tracking,138.95,,,,,1
693,1777426480.595633,2.092,2.080,,104.095,,,99.587,settle,tracking,143.14,,,,,0
694,1777426480.701783,2.165,2.052,,105.992,,1.431,99.973,active,tracking,149.21,1,-1.52,-0.64,2,
695,1777426480.806558,2.123,2.168,,104.625,,,99.979,settle,tracking,153.86,,,,,1
696,1777426480.911494,2.430,2.118,,104.757,,,99.879,settle,tracking,158.72,,,,,0
697,1777426481.018191,2.075,2.048,,106.541,,1.422,100.646,active,tracking,131.98,1,-4.04,-0.64,2,
698,1777426481.125310,1.927,2.099,,106.986,,,102.624,settle,tracking,138.99,,,,,1
699,1777426481.230066,2.038,2.106,,104.546,,,100.061,settle,tracking,143.65,,,,,0
700,1777426481.336618,2.042,2.151,,106.395,,1.430,100.387,active,tracking,150.12,1,-5.16,-0.40,2,
701,1777426481.441514,2.176,2.125,,104.752,,,100.012,settle,tracking,154.89,,,,,1
702,1777426481.546752,2.254,2.122,,105.068,,,100.357,settle,tracking,160.06,,,,,0
703,1777426481.653480,2.027,2.082,,106.569,,1.417,100.686,active,tracking,133.34,1,-6.40,-0.44,2,
704,1777426481.758793,1.998,2.069,,105.179,,,100.772,settle,tracking,138.54,,,,,1
705,1777426481.863319,2.064,2.058,,104.367,,,99.907,settle,tracking,142.98,,,,,0
706,1777426481.969276,2.120,2.066,,105.801,,1.404,99.828,active,tracking,148.85,1,-7.52,-0.44,3,
707,1777426482.074343,2.134,2.171,,104.890,,,100.232,settle,tracking,153.79,,,,,2
708,1777426482.181828,2.432,2.074,,107.305,,,102.467,settle,tracking,161.20,,,,,1
709,1777426482.233431,1.974,2.070,,51.450,,,47.067,settle,tracking,79.35,,,,,0
710,1777426482.285895,2.091,2.151,,52.328,,,47.779,active,tracking,98.45,0,,,,
711,1777426482.337638,2.005,2.067,,51.599,,,47.168,active,tracking,83.46,0,,,,
712,1777426482.389564,2.156,2.183,,51.782,,,47.091,active,tracking,102.02,0,,,,
713,1777426482.495598,2.023,2.168,,105.900,,1.415,99.940,active,tracking,141.35,1,-8.96,-0.08,3,
714,1777426482.599928,2.027,2.107,,104.192,,,99.694,settle,tracking,145.56,,,,,2
715,1777426482.652577,2.154,2.184,,52.493,,,47.858,settle,tracking,98.12,,,,,1
716,1777426482.704387,2.049,2.114,,51.669,,,47.172,settle,tracking,83.20,,,,,0
717,1777426482.756695,2.209,2.187,,52.164,,,47.462,active,tracking,102.15,0,,,,
718,1777426482.808627,2.071,2.084,,51.790,,,47.302,active,tracking,87.34,0,,,,
719,1777426482.863456,2.540,2.181,,54.676,,,46.942,active,lost,108.81,0,,,,
720,1777426482.871461,2.136,2.213,2.195,6.817,,,,active,acquiring,50.09,0,,,,
721,1777426482.882982,7.443,2.044,1.632,11.366,,,,active,searching,28.25,0,,,,
722,1777426482.915684,28.670,2.096,1.542,32.556,,,,active,searching,27.58,0,,,,
723,1777426482.948676,29.020,2.112,1.462,32.846,,,,active,searching,27.21,0,,,,
724,1777426482.982196,29.543,2.075,1.495,33.369,,,,active,searching,27.37,0,,,,
725,1777426483.015471,29.315,2.097,1.465,33.123,,,,active,searching,27.28,0,,,,
726,1777426483.048892,29.325,2.122,1.571,33.271,,,,active,searching,27.33,0,,,,
727,1777426483.082430,29.444,2.046,1.642,33.390,,,,active,searching,27.51,0,,,,
728,1777426483.120065,33.051,2.475,1.701,37.486,,,,active,acquiring,31.78,0,,,,
729,1777426483.154069,26.465,2.042,1.670,33.850,1.850,1.464,,active,tracking,32.43,1,1.00,2.12,2,
730,1777426483.209806,24.299,2.041,,55.589,,,28.531,settle,tracking,54.78,,,,,1
731,1777426483.258836,2.544,2.039,,48.872,,,43.945,settle,tracking,70.44,,,,,0
732,1777426483.307012,2.094,2.066,,48.018,,1.418,41.994,active,tracking,85.28,1,1.04,2.08,2,
733,1777426483.354480,2.169,2.138,,47.326,,,42.675,settle,tracking,99.34,,,,,1
734,1777426483.401119,2.094,2.042,,46.477,,,41.969,settle,tracking,79.27,,,,,0
735,1777426483.449619,2.181,2.130,,48.350,,1.402,42.273,active,tracking,94.43,1,1.40,1.16,2,
736,1777426483.496695,1.953,2.065,,46.941,,,42.578,settle,tracking,74.75,,,,,1
737,1777426483.544252,2.131,2.060,,47.399,,,42.618,settle,tracking,88.95,,,,,0
738,1777426483.592780,2.137,2.014,,48.396,,1.411,42.467,active,tracking,104.13,1,1.64,0.36,2,
739,1777426483.639271,2.056,2.060,,46.349,,,41.876,settle,tracking,83.87,,,,,1
740,1777426483.686604,2.306,2.082,,47.165,,,42.435,settle,tracking,97.84,,,,,0
741,1777426483.735103,2.077,2.105,,48.339,,1.427,42.303,active,tracking,79.63,1,1.68,-0.28,2,
742,1777426483.782263,2.072,2.126,,46.996,,,42.457,settle,tracking,93.41,,,,,1
743,1777426483.829736,2.033,2.101,,47.314,,,42.838,settle,tracking,74.15,,,,,0
744,1777426483.878354,2.075,2.048,,48.469,,1.456,42.480,active,tracking,89.40,1,1.72,-0.44,2,
745,1777426483.925569,2.132,2.094,,47.092,,,42.461,settle,tracking,69.88,,,,,1
746,1777426483.972357,2.114,2.057,,46.617,,,42.083,settle,tracking,83.31,,,,,0
747,1777426484.021147,2.289,2.130,,48.609,,1.412,42.408,active,tracking,98.76,1,1.60,-0.48,2,
748,1777426484.068000,2.023,2.018,,46.717,,,42.225,settle,tracking,78.86,,,,,1
749,1777426484.117705,2.166,2.130,,49.540,,,44.835,settle,tracking,95.20,,,,,0
750,1777426484.166478,1.994,2.069,,48.629,,1.420,42.775,active,tracking,77.27,1,1.80,-0.28,2,
751,1777426484.213603,2.005,2.170,,46.990,,,42.420,settle,tracking,91.01,,,,,1
752,1777426484.260581,2.059,2.040,,46.823,,,42.381,settle,tracking,71.24,,,,,0
753,1777426484.308978,2.131,2.066,,48.234,,1.411,42.244,active,tracking,86.31,1,2.36,0.72,2,
754,1777426484.356608,2.296,2.371,,47.486,,,42.466,settle,tracking,100.56,,,,,1
755,1777426484.403484,2.093,2.055,,46.722,,,42.223,settle,tracking,80.70,,,,,0
756,1777426484.452258,2.293,2.083,,48.607,,1.414,42.447,active,tracking,96.11,1,3.00,1.32,2,
757,1777426484.499541,2.031,2.047,,47.149,,,42.723,settle,tracking,76.65,,,,,1
758,1777426484.546936,2.161,2.066,,47.232,,,42.668,settle,tracking,90.69,,,,,0
759,1777426484.595455,2.073,2.083,,48.366,,1.417,42.431,active,tracking,72.50,1,3.00,0.92,2,
760,1777426484.642434,2.055,2.011,,46.839,,,42.422,settle,tracking,86.10,,,,,1
761,1777426484.690103,2.306,2.344,,47.499,,,42.488,settle,tracking,100.40,,,,,0
762,1777426484.738159,2.041,2.055,,47.902,,1.423,42.011,active,tracking,81.75,1,2.92,0.68,2,
763,1777426484.785450,2.158,2.192,,47.148,,,42.402,settle,tracking,95.66,,,,,1
764,1777426484.832719,2.069,2.031,,47.115,,,42.672,settle,tracking,76.20,,,,,0
765,1777426484.881416,2.137,2.063,,48.542,,1.372,42.445,active,tracking,91.55,1,3.40,-0.16,2,
766,1777426484.928538,1.935,2.029,,46.992,,,42.681,settle,tracking,71.92,,,,,1
767,1777426484.975595,2.127,2.060,,46.892,,,42.346,settle,tracking,85.61,,,,,0
768,1777426485.024812,2.349,2.393,,49.053,,1.413,42.541,active,tracking,101.49,1,3.68,-0.48,2,
769,1777426485.071634,2.034,2.056,,46.685,,,42.232,settle,tracking,81.56,,,,,1
770,1777426485.120588,2.306,2.061,,48.781,,,44.057,settle,tracking,97.15,,,,,0
771,1777426485.169223,2.070,2.109,,48.482,,1.425,42.499,active,tracking,79.07,1,4.04,-0.52,2,
772,1777426485.216301,2.091,2.157,,46.937,,,42.346,settle,tracking,92.77,,,,,1
773,1777426485.240690,2.107,2.050,,24.227,,,19.746,settle,tracking,50.43,,,,,0
774,1777426485.269925,7.237,2.123,,29.078,,,19.407,active,tracking,46.29,0,,,,
775,1777426485.302346,10.521,2.045,,32.281,,,19.379,active,tracking,45.36,0,,,,
776,1777426485.335864,11.745,2.007,,33.367,,,19.279,active,tracking,45.51,0,,,,
777,1777426485.368906,11.240,2.004,,32.888,,,19.275,active,lost,45.18,0,,,,
778,1777426485.384942,11.588,2.089,1.951,15.880,,,,active,acquiring,27.86,0,,,,
779,1777426485.427817,28.873,2.050,1.790,42.724,8.238,1.410,,active,tracking,37.39,1,-2.56,0.96,2,
780,1777426485.536917,18.267,2.049,,107.933,,,87.298,settle,tracking,113.11,,,,,1
781,1777426485.701453,2.100,2.141,,164.392,,,159.770,settle,tracking,210.91,,,,,0
782,1777426485.863152,2.051,2.136,,161.547,,,157.030,active,tracking,205.79,0,,,,
783,1777426486.024634,2.122,2.018,,161.322,,,156.819,active,tracking,200.45,0,,,,
784,1777426486.194051,2.055,2.063,,169.264,,,161.280,active,lost,203.03,0,,,,
785,1777426486.201957,2.154,2.204,3.112,7.749,,,,active,acquiring,44.12,0,,,,
786,1777426486.237157,12.703,2.046,1.712,35.046,16.566,1.408,,active,tracking,45.98,1,10.52,-2.60,4,
787,1777426486.402209,10.863,2.248,,164.914,,,151.471,settle,tracking,177.65,,,,,3
788,1777426486.554023,2.013,2.171,,151.669,,,147.204,settle,tracking,196.01,,,,,2
789,1777426486.704018,1.961,2.101,,149.866,,,145.493,settle,tracking,179.18,,,,,1
790,1777426486.854933,2.146,2.127,,150.747,,,146.198,settle,tracking,196.63,,,,,0
791,1777426487.004763,1.961,2.050,,149.702,,,145.381,active,tracking,179.65,0,,,,
792,1777426487.157896,2.149,2.082,,152.990,,,146.324,active,lost,199.31,0,,,,
793,1777426487.165647,2.118,2.205,3.006,7.604,,,,active,acquiring,40.25,0,,,,
794,1777426487.196547,16.671,2.063,1.909,30.737,8.051,1.408,,active,tracking,37.79,1,1.72,1.32,2,
795,1777426487.301860,19.002,2.227,,105.171,,,83.600,settle,tracking,109.73,,,,,1
796,1777426487.451792,1.996,2.194,,149.781,,,145.251,settle,tracking,192.93,,,,,0
797,1777426487.598610,2.072,2.003,,146.663,,,142.242,active,tracking,172.93,0,,,,
798,1777426487.746394,2.074,2.064,,147.624,,,143.123,active,tracking,187.25,0,,,,
799,1777426487.894752,2.299,2.088,,148.183,,1.429,141.991,active,tracking,202.17,1,0.44,1.40,2,
800,1777426487.969596,1.987,2.054,,74.712,,,70.302,settle,tracking,110.15,,,,,1
801,1777426488.044318,2.026,2.145,,74.580,,,70.099,settle,tracking,118.16,,,,,0
802,1777426488.120119,2.192,2.122,,75.661,,,71.059,active,tracking,127.25,0,,,,
803,1777426488.194463,1.971,2.019,,74.216,,,69.930,active,tracking,101.49,0,,,,
804,1777426488.271529,2.001,2.062,,76.921,,,70.267,active,lost,111.81,0,,,,
805,1777426488.279538,2.307,2.261,2.999,7.843,,,,active,acquiring,53.11,0,,,,
806,1777426488.295107,4.411,2.058,1.682,15.407,5.138,1.399,,active,tracking,35.32,1,-7.00,0.96,2,
807,1777426488.383103,21.343,2.210,,87.858,,,64.022,settle,tracking,89.95,,,,,1
808,1777426488.479277,2.030,2.054,,96.003,,,91.590,settle,tracking,152.74,,,,,0
809,1777426488.573174,2.315,2.373,,93.730,,,88.713,active,tracking,146.55,0,,,,
810,1777426488.666123,2.141,2.136,,92.799,,,88.194,active,tracking,139.40,0,,,,
811,1777426488.712684,2.050,2.047,,46.402,,,38.991,active,lost,85.86,0,,,,
812,1777426488.721435,2.431,2.493,3.370,8.593,,,,active,acquiring,61.27,0,,,,
813,1777426488.736908,2.084,2.053,1.696,15.327,7.452,1.408,,active,tracking,43.39,1,-9.00,0.96,3,
814,1777426488.836631,13.434,2.176,,99.584,,,83.664,settle,tracking,109.71,,,,,2
815,1777426488.967385,2.032,2.192,,130.607,,,126.059,settle,tracking,173.75,,,,,1
816,1777426489.095311,2.122,1.995,,127.764,,,123.314,settle,tracking,168.22,,,,,0
817,1777426489.225169,2.144,2.056,,129.686,,1.386,123.632,active,tracking,164.64,1,-8.00,-0.28,3,
818,1777426489.285647,2.006,2.015,,60.342,,,56.002,settle,tracking,91.65,,,,,2
819,1777426489.345315,1.966,2.034,,59.539,,,55.230,settle,tracking,84.58,,,,,1
820,1777426489.405298,2.184,2.135,,59.791,,,55.192,settle,tracking,111.19,,,,,0
821,1777426489.465887,2.118,2.114,,60.418,,,55.878,active,tracking,105.06,0,,,,
822,1777426489.529754,2.042,2.067,,63.720,,,55.791,active,lost,102.19,0,,,,
823,1777426489.536500,2.051,2.057,2.212,6.595,,,,active,acquiring,42.21,0,,,,
824,1777426489.569293,14.441,2.009,1.792,32.625,12.625,1.392,,active,tracking,41.65,1,-4.84,-0.36,2,
825,1777426489.707137,15.056,2.052,,137.645,,,120.191,settle,tracking,146.12,,,,,1
826,1777426489.943295,2.132,3.189,,236.010,,,230.323,settle,tracking,282.18,,,,,0
827,1777426490.064644,2.258,2.076,,121.181,,,116.537,active,tracking,169.98,0,,,,
828,1777426490.186573,2.042,2.025,,121.793,,,117.447,active,tracking,158.45,0,,,,
829,1777426490.307622,1.915,2.031,,120.922,,,116.667,active,tracking,146.05,0,,,,
830,1777426490.428980,2.122,2.098,,121.218,,,116.707,active,tracking,167.32,0,,,,
831,1777426490.552227,1.988,2.017,,123.112,,,116.848,active,lost,157.09,0,,,,
832,1777426490.560155,2.155,2.167,3.087,7.681,,,,active,acquiring,64.93,0,,,,
833,1777426490.586270,2.143,2.027,1.716,25.956,18.111,1.385,,active,tracking,57.70,1,-7.28,0.56,2,
834,1777426490.756184,1.984,2.184,,169.789,,,165.323,settle,tracking,194.23,,,,,1
835,1777426491.072048,2.013,2.013,,315.726,,,311.376,settle,tracking,343.27,,,,,0
836,1777426491.386701,2.117,2.152,,314.493,,,309.904,active,tracking,357.64,0,,,,
837,1777426491.548097,2.052,2.063,,161.238,,,156.809,active,tracking,185.39,0,,,,
838,1777426491.713705,2.239,2.786,,165.455,,,156.896,active,lost,217.53,0,,,,
839,1777426491.722147,2.196,2.360,3.411,8.248,,,,active,acquiring,59.17,0,,,,
840,1777426491.744235,2.049,2.100,1.846,21.158,13.165,1.392,,active,tracking,47.90,1,-4.56,-0.08,2,
841,1777426491.878332,9.205,2.173,,133.958,,,122.237,settle,tracking,148.60,,,,,1
842,1777426492.113667,2.171,2.110,,235.154,,,230.047,settle,tracking,283.82,,,,,0
843,1777426492.235736,4.148,2.096,,121.811,,,115.255,active,tracking,172.38,0,,,,
844,1777426492.355393,2.051,2.048,,119.520,,,115.132,active,tracking,158.58,0,,,,
845,1777426492.474656,1.996,1.961,,119.136,,,114.894,active,tracking,144.38,0,,,,
846,1777426492.594372,2.033,2.116,,119.579,,,115.141,active,tracking,164.01,0,,,,
847,1777426492.716117,1.948,2.024,,121.614,,,115.300,active,lost,152.28,0,,,,
848,1777426492.724783,2.531,2.451,3.287,8.513,,,,active,acquiring,60.86,0,,,,
849,1777426492.737130,2.121,2.005,1.639,12.183,4.332,1.431,,active,tracking,39.86,1,6.04,0.96,2,
850,1777426492.813532,16.946,2.154,,76.261,,,56.776,settle,tracking,82.87,,,,,1
851,1777426492.895694,2.130,2.128,,82.010,,,77.433,settle,tracking,131.67,,,,,0
852,1777426492.974467,2.105,2.005,,78.619,,,74.180,active,tracking,110.36,0,,,,
853,1777426493.054807,2.072,2.133,,80.183,,,75.554,active,tracking,123.97,0,,,,
854,1777426493.140599,2.058,2.038,,85.636,,,77.996,active,lost,143.02,0,,,,
855,1777426493.148868,2.186,2.228,3.399,8.114,,,,active,acquiring,51.20,0,,,,
856,1777426493.165313,6.253,1.990,1.635,16.280,4.333,1.406,,active,tracking,34.29,1,6.32,-1.12,2,
857,1777426493.244774,24.680,2.147,,79.288,,,52.126,settle,tracking,80.38,,,,,1
858,1777426493.337461,2.210,2.077,,92.530,,,87.846,settle,tracking,139.70,,,,,0
859,1777426493.384139,2.063,2.044,,46.526,,,42.101,active,tracking,86.28,0,,,,
860,1777426493.431085,2.242,2.355,,46.795,,,41.901,active,tracking,99.87,0,,,,
861,1777426493.477461,2.007,2.045,,46.235,,,41.846,active,tracking,79.52,0,,,,
862,1777426493.524189,2.057,2.144,,46.596,,,42.114,active,tracking,92.89,0,,,,
863,1777426493.570385,1.911,1.997,,46.067,,,41.827,active,lost,72.35,0,,,,
864,1777426493.577228,2.008,2.070,2.300,6.699,,,,active,acquiring,45.80,0,,,,
865,1777426493.601740,13.126,1.992,1.857,24.329,5.576,1.411,,active,tracking,36.99,1,8.52,-0.88,3,
866,1777426493.689531,19.793,2.012,,87.658,,,65.524,settle,tracking,91.41,,,,,2
867,1777426493.808641,1.910,2.000,,118.981,,,114.739,settle,tracking,143.79,,,,,1
868,1777426493.865684,2.101,2.061,,56.897,,,52.435,settle,tracking,100.73,,,,,0
869,1777426493.922068,2.006,2.056,,56.248,,,51.902,active,tracking,90.39,0,,,,
870,1777426493.978311,1.962,2.045,,56.116,,,51.801,active,tracking,79.90,0,,,,
871,1777426494.035380,2.121,2.184,,56.929,,,52.313,active,tracking,103.60,0,,,,
872,1777426494.094912,2.055,2.010,,59.391,,,52.313,active,lost,96.39,0,,,,
873,1777426494.103012,2.111,2.202,3.354,7.955,,,,active,acquiring,37.77,0,,,,
874,1777426494.127762,20.774,2.087,1.484,24.596,,,,active,searching,29.16,0,,,,
875,1777426494.159215,27.558,2.052,1.462,31.300,,,,active,searching,27.26,0,,,,
876,1777426494.192578,29.483,2.056,1.457,33.219,,,,active,searching,27.25,0,,,,
877,1777426494.226413,29.949,2.005,1.488,33.688,,,,active,searching,27.72,0,,,,
878,1777426494.259326,28.962,2.053,1.508,32.746,,,,active,searching,27.27,0,,,,
879,1777426494.292508,29.192,2.072,1.534,33.021,,,,active,searching,27.08,0,,,,
880,1777426494.326177,29.702,2.011,1.582,33.530,,,,active,searching,27.38,0,,,,
881,1777426494.359531,29.328,2.053,1.594,33.206,,,,active,searching,27.38,0,,,,
882,1777426494.392757,29.329,2.045,1.480,33.078,,,,active,searching,27.24,0,,,,
883,1777426494.426135,29.435,2.001,1.564,33.228,,,,active,searching,27.26,0,,,,
884,1777426494.459331,29.285,2.052,1.489,33.050,,,,active,searching,27.09,0,,,,
